1734259287, 13.1, 15.2
1734259297, 15.4, 17.2
1734259307, 15.3, 17.5
1734259317, 15.1, 18.3
1734259327, 15.4, 18.1
1734259337, 15.4, 17.3
1734259347, 16.0, 17.8
1734259357, 16.1, 18.0
1734259367, 16.2, 18.6
1734259377, 16.1, 20.7
1734259387, 15.4, 18.4
1734259397, 15.1, 18.3
