1734260789, 1.6, 3.1
1734260799, 1.6, 2.8
1734260809, 1.8, 3.8
1734260819, 1.8, 3.7
1734260829, 1.8, 3.8
1734260839, 1.7, 2.8
1734260849, 1.7, 3.4
1734260859, 1.7, 3.3
1734260869, 1.7, 3.3
1734260879, 1.7, 2.8
1734260889, 1.6, 2.6
1734260899, 1.6, 2.6
