1734261109, 12.4, 22.4
1734261119, 13.2, 24.9
1734261129, 13.3, 20.2
1734261139, 13.5, 20.6
1734261149, 13.1, 18.2
1734261159, 12.9, 19.3
1734261169, 12.5, 18.2
1734261179, 12.8, 17.2
1734261189, 12.6, 16.4
1734261199, 13.0, 16.4
1734261209, 12.9, 16.7
1734261219, 13.7, 18.4
