1734261256, 13.8, 15.4
1734261266, 14.1, 15.7
1734261276, 14.5, 16.1
1734261286, 14.3, 15.9
1734261296, 14.2, 15.8
1734261306, 13.9, 15.5
1734261316, 14.0, 16.1
1734261326, 14.2, 16.3
1734261336, 14.0, 16.2
1734261346, 14.5, 17.8
1734261356, 14.2, 16.6
1734261366, 14.6, 18.5
